DateTime,Full.Conductivity,Temp_F,Sp.Conductivity,Lvl_m,Discharge,Flag_Lvl_m,Flag_Temp_F,Flag_SpCond_uScm
6/26/2019 14:00,576.4,75.65,585.8,0.16,0.12787967520055338,0,0,0
6/26/2019 14:15,577.5,75.67,586.8,0.16,0.12787967520055338,0,0,0
6/26/2019 14:30,578.6,75.67,588,0.16,0.12787967520055338,0,0,0
6/26/2019 14:45,577.2,75.61,586.9,0.159,0.1262951218268082,0,0,0
6/26/2019 15:00,577.9,75.58,587.9,0.16,0.12787967520055338,0,0,0
6/26/2019 15:15,577.6,75.4,588.8,0.159,0.1262951218268082,0,0,0
6/26/2019 15:30,575.1,75.07,588.5,0.159,0.1262951218268082,0,0,0
6/26/2019 15:45,571.6,74.73,587.3,0.159,0.1262951218268082,0,0,0
6/26/2019 16:00,572.4,74.46,590.1,0.159,0.1262951218268082,0,0,0
6/26/2019 16:15,572.4,74.37,590.7,0.158,0.12472039104611712,0,0,0
6/26/2019 16:30,572.1,74.17,591.8,0.158,0.12472039104611712,0,0,0
6/26/2019 16:45,571.1,73.98,592.2,0.158,0.12472039104611712,0,0,0
6/26/2019 17:00,570.4,73.76,593,0.158,0.12472039104611712,0,0,0
6/26/2019 17:15,570.1,73.54,594.2,0.157,0.12315548355879803,0,0,0
6/26/2019 17:30,568.7,73.31,594.4,0.157,0.12315548355879803,0,0,0
6/26/2019 17:45,568.1,73.13,595.1,0.157,0.12315548355879803,0,0,0
6/26/2019 18:00,567.4,72.99,595.4,0.157,0.12315548355879803,0,0,0
6/26/2019 18:15,567.1,72.82,596.2,0.157,0.12315548355879803,0,0,0
6/26/2019 18:30,566,72.66,596.2,0.157,0.12315548355879803,0,0,0
6/26/2019 18:45,565,72.46,596.6,0.159,0.1262951218268082,0,0,0
6/26/2019 19:00,564.3,72.25,597.5,0.16,0.12787967520055338,0,0,0
6/26/2019 19:15,563.3,72.05,597.8,0.157,0.12315548355879803,0,0,0
6/26/2019 19:30,562.2,71.83,598.2,0.158,0.12472039104611712,0,0,0
6/26/2019 19:45,561.6,71.56,599.6,0.157,0.12315548355879803,0,0,0
6/26/2019 20:00,560.5,71.37,599.9,0.16,0.12787967520055338,0,0,0
6/26/2019 20:15,559.5,71.17,600.2,0.161,0.1294740504714752,0,0,0
6/26/2019 20:30,558.4,70.93,600.8,0.158,0.12472039104611712,0,0,0
6/26/2019 20:45,557.8,70.7,601.9,0.157,0.12315548355879803,0,0,0
6/26/2019 21:00,559.7,70.48,605.5,0.156,0.12160040006966562,0,0,0
6/26/2019 21:15,560.1,70.36,606.9,0.156,0.12160040006966562,0,0,0
6/26/2019 21:30,558.7,70.18,606.8,0.156,0.12160040006966562,0,0,0
6/26/2019 21:45,556.1,70.05,604.9,0.156,0.12160040006966562,0,0,0
6/26/2019 22:00,555.1,69.94,604.6,0.156,0.12160040006966562,0,0,0
6/26/2019 22:15,554,69.76,604.8,0.156,0.12160040006966562,0,0,0
6/26/2019 22:30,552.6,69.67,603.9,0.156,0.12160040006966562,0,0,0
6/26/2019 22:45,551.5,69.49,604.1,0.156,0.12160040006966562,0,0,0
6/26/2019 23:00,550.5,69.37,603.9,0.156,0.12160040006966562,0,0,0
6/26/2019 23:15,549.4,69.22,603.8,0.156,0.12160040006966562,0,0,0
6/26/2019 23:30,548,69.13,602.9,0.156,0.12160040006966562,0,0,0
6/26/2019 23:45,547.3,68.95,603.5,0.156,0.12160040006966562,0,0,0
6/27/2019 0:00,546.2,68.86,603,0.156,0.12160040006966562,0,0,0
6/27/2019 0:15,545.1,68.76,602.6,0.158,0.12472039104611712,0,0,0
6/27/2019 0:30,544.1,68.61,602.6,0.156,0.12160040006966562,0,0,0
6/27/2019 0:45,543.3,68.54,602.2,0.157,0.12315548355879803,0,0,0
6/27/2019 1:00,542.6,68.47,602,0.157,0.12315548355879803,0,0,0
6/27/2019 1:15,541.9,68.38,601.9,0.157,0.12315548355879803,0,0,0
6/27/2019 1:30,540.5,68.25,601.3,0.157,0.12315548355879803,0,0,0
6/27/2019 1:45,539.8,68.14,601.3,0.156,0.12160040006966562,0,0,0
6/27/2019 2:00,538.7,68.07,600.7,0.156,0.12160040006966562,0,0,0
6/27/2019 2:15,537.6,67.93,600.5,0.154,0.11851970792805269,0,0,0
6/27/2019 2:30,536.5,67.8,600.2,0.154,0.11851970792805269,0,0,0
6/27/2019 2:45,535.5,67.69,599.9,0.154,0.11851970792805269,0,0,0
6/27/2019 3:00,534.8,67.57,600.1,0.154,0.11851970792805269,0,0,0
6/27/2019 3:15,534.1,67.48,600,0.154,0.11851970792805269,0,0,0
6/27/2019 3:30,533,67.41,599.3,0.154,0.11851970792805269,0,0,0
6/27/2019 3:45,531.9,67.32,598.8,0.155,0.12005514128808946,0,0,0
6/27/2019 4:00,531.2,67.19,598.9,0.158,0.12472039104611712,0,0,0
6/27/2019 4:15,530.1,67.08,598.5,0.156,0.12160040006966562,0,0,0
6/27/2019 4:30,529.4,67.01,598.3,0.156,0.12160040006966562,0,0,0
6/27/2019 4:45,529.1,66.88,598.9,0.155,0.12005514128808946,0,0,0
6/27/2019 5:00,529.1,66.85,599.2,0.155,0.12005514128808946,0,0,0
6/27/2019 5:15,528.7,66.76,599.4,0.156,0.12160040006966562,0,0,0
6/27/2019 5:30,528.8,66.7,599.9,0.156,0.12160040006966562,0,0,0
6/27/2019 5:45,529.1,66.72,600.1,0.156,0.12160040006966562,0,0,0
6/27/2019 6:00,529.5,66.76,600.3,0.155,0.12005514128808946,0,0,0
6/27/2019 6:15,530.6,66.76,601.6,0.156,0.12160040006966562,0,0,0
6/27/2019 6:30,531.3,66.85,601.7,0.156,0.12160040006966562,0,0,0
6/27/2019 6:45,532.7,66.94,602.6,0.156,0.12160040006966562,0,0,0
6/27/2019 7:00,533.4,67.06,602.4,0.156,0.12160040006966562,0,0,0
6/27/2019 7:15,534.5,67.26,602.1,0.157,0.12315548355879803,0,0,0
6/27/2019 7:30,535.5,67.5,601.5,0.156,0.12160040006966562,0,0,0
6/27/2019 7:45,536.9,67.73,601.2,0.156,0.12160040006966562,0,0,0
6/27/2019 8:00,538.3,68.07,600.2,0.157,0.12315548355879803,0,0,0
6/27/2019 8:15,540.4,68.4,600.1,0.157,0.12315548355879803,0,0,0
6/27/2019 8:30,541.8,68.77,598.8,0.156,0.12160040006966562,0,0,0
6/27/2019 8:45,543.9,69.17,598.1,0.157,0.12315548355879803,0,0,0
6/27/2019 9:00,546,69.57,597.5,0.157,0.12315548355879803,0,0,0
6/27/2019 9:15,548,70.05,596.1,0.158,0.12472039104611712,0,0,0
6/27/2019 9:30,550.1,70.48,595.2,0.158,0.12472039104611712,0,0,0
6/27/2019 9:45,552.6,70.92,594.7,0.159,0.1262951218268082,0,0,0
6/27/2019 10:00,555.3,71.4,594,0.159,0.1262951218268082,0,0,0
6/27/2019 10:15,557.8,71.87,593.3,0.158,0.12472039104611712,0,0,0
6/27/2019 10:30,560.9,72.39,592.8,0.159,0.1262951218268082,0,0,0
6/27/2019 10:45,563.4,72.79,592.6,0.159,0.1262951218268082,0,0,0
6/27/2019 11:00,565.8,73.15,592.5,0.159,0.1262951218268082,0,0,0
6/27/2019 11:15,568.6,73.58,592.4,0.159,0.1262951218268082,0,0,0
6/27/2019 11:30,571.4,74.01,592.2,0.158,0.12472039104611712,0,0,0
6/27/2019 11:45,573.9,74.39,592.1,0.158,0.12472039104611712,0,0,0
6/27/2019 12:00,575,74.53,592.2,0.158,0.12472039104611712,0,0,0
6/27/2019 12:15,578.1,75,592.1,0.158,0.12472039104611712,0,0,0
6/27/2019 12:30,580.2,75.38,591.6,0.158,0.12472039104611712,0,0,0
6/27/2019 12:45,582.7,75.74,591.6,0.158,0.12472039104611712,0,0,0
6/27/2019 13:00,585.4,76.19,591.2,0.157,0.12315548355879803,0,0,0
6/27/2019 13:15,587.9,76.51,591.5,0.157,0.12315548355879803,0,0,0
6/27/2019 13:30,590.4,76.89,591.4,0.157,0.12315548355879803,0,0,0
6/27/2019 13:45,590.7,76.89,591.7,0.156,0.12160040006966562,0,0,0
6/27/2019 14:00,590.7,76.82,592.2,0.156,0.12160040006966562,0,0,0
6/27/2019 14:15,589.7,76.55,593,0.155,0.12005514128808946,0,0,0
6/27/2019 14:30,586,75.76,594.8,0.155,0.12005514128808946,0,0,0
6/27/2019 14:45,584.3,75.36,595.9,0.155,0.12005514128808946,0,0,0
6/27/2019 15:00,583.6,75.2,596.3,0.155,0.12005514128808946,0,0,0
6/27/2019 15:15,582.5,74.97,596.9,0.156,0.12160040006966562,0,0,0
6/27/2019 15:30,581.2,74.7,597.5,0.155,0.12005514128808946,0,0,0
6/27/2019 15:45,582.5,74.97,596.9,0.155,0.12005514128808946,0,0,0
6/27/2019 16:00,584.3,75.2,597,0.155,0.12005514128808946,0,0,0
6/27/2019 16:15,585,75.27,597.3,0.154,0.11851970792805269,0,0,0
6/27/2019 16:30,585.4,75.24,597.9,0.154,0.11851970792805269,0,0,0
6/27/2019 16:45,584.7,75.07,598.4,0.154,0.11851970792805269,0,0,0
6/27/2019 17:00,584.1,74.84,599.4,0.154,0.11851970792805269,0,0,0
6/27/2019 17:15,583,74.66,599.6,0.154,0.11851970792805269,0,0,0
6/27/2019 17:30,582.4,74.37,601,0.154,0.11851970792805269,0,0,0
6/27/2019 17:45,581.3,74.16,601.4,0.154,0.11851970792805269,0,0,0
6/27/2019 18:00,580.3,73.98,601.7,0.154,0.11851970792805269,0,0,0
6/27/2019 18:15,579.3,73.76,602.2,0.154,0.11851970792805269,0,0,0
6/27/2019 18:30,578.2,73.63,602,0.154,0.11851970792805269,0,0,0
6/27/2019 18:45,577.5,73.47,602.4,0.154,0.11851970792805269,0,0,0
6/27/2019 19:00,576.8,73.36,602.5,0.153,0.11699410070821227,0,0,0
6/27/2019 19:15,575.8,73.24,602.4,0.154,0.11851970792805269,0,0,0
6/27/2019 19:30,574.7,73.09,602.2,0.154,0.11851970792805269,0,0,0
6/27/2019 19:45,574,72.99,602.3,0.153,0.11699410070821227,0,0,0
6/27/2019 20:00,573,72.79,602.7,0.154,0.11851970792805269,0,0,0
6/27/2019 20:15,572.3,72.68,602.7,0.154,0.11851970792805269,0,0,0
6/27/2019 20:30,571.2,72.48,603,0.153,0.11699410070821227,0,0,0
6/27/2019 20:45,570.5,72.36,603.2,0.154,0.11851970792805269,0,0,0
6/27/2019 21:00,569.8,72.18,603.8,0.154,0.11851970792805269,0,0,0
6/27/2019 21:15,568.4,72.07,603.1,0.153,0.11699410070821227,0,0,0
6/27/2019 21:30,567.7,71.87,603.8,0.154,0.11851970792805269,0,0,0
6/27/2019 21:45,566.3,71.74,603.3,0.154,0.11851970792805269,0,0,0
6/27/2019 22:00,565.2,71.6,603.2,0.155,0.12005514128808946,0,0,0
6/27/2019 22:15,563.8,71.46,602.7,0.152,0.11547832035196011,0,0,0
6/27/2019 22:30,562.7,71.31,602.6,0.151,0.11397236758748555,0,0,0
6/27/2019 22:45,561.3,71.17,602.2,0.15,0.11247624314783906,0,0,0
6/27/2019 23:00,560.3,71.02,602.2,0.149,0.11098994777099723,0,0,0
6/27/2019 23:15,559.2,70.84,602.3,0.148,0.10951348219992903,0,0,0
6/27/2019 23:30,557.8,70.7,601.9,0.148,0.10951348219992903,0,0,0
6/27/2019 23:45,556,70.54,601.1,0.147,0.1080468471826634,0,0,0
6/28/2019 0:00,554.6,70.39,600.7,0.146,0.1065900434723583,0,0,0
6/28/2019 0:15,553.5,70.25,600.6,0.145,0.10514307182737112,0,0,0
6/28/2019 0:30,552.4,70.09,600.6,0.144,0.10370593301133059,0,0,0
6/28/2019 0:45,550.6,69.98,599.4,0.144,0.10370593301133059,0,0,0
6/28/2019 1:00,549.2,69.84,599,0.142,0.1008611569474024,0,0,0
6/28/2019 1:15,548.5,69.69,599.3,0.142,0.1008611569474024,0,0,0
6/28/2019 1:30,547.5,69.49,599.7,0.142,0.1008611569474024,0,0,0
6/28/2019 1:45,546.4,69.39,599.3,0.142,0.1008611569474024,0,0,0
6/28/2019 2:00,546.1,69.26,599.9,0.143,0.10227862779321001,0,0,0
6/28/2019 2:15,546.1,69.13,600.8,0.143,0.10227862779321001,0,0,0
6/28/2019 2:30,546.5,69.03,602.1,0.143,0.10227862779321001,0,0,0
6/28/2019 2:45,546.5,68.94,602.8,0.143,0.10227862779321001,0,0,0
6/28/2019 3:00,546.6,68.79,604,0.144,0.10370593301133059,0,0,0
6/28/2019 3:15,546.2,68.68,604.3,0.145,0.10514307182737112,0,0,0
6/28/2019 3:30,546.3,68.59,605.1,0.146,0.1065900434723583,0,0,0
6/28/2019 3:45,545.9,68.45,605.8,0.147,0.1080468471826634,0,0,0
6/28/2019 4:00,544.9,68.34,605.5,0.148,0.10951348219992903,0,0,0
6/28/2019 4:15,544.9,68.22,606.5,0.149,0.11098994777099723,0,0,0
6/28/2019 4:30,544.6,68.11,607,0.15,0.11247624314783906,0,0,0
6/28/2019 4:45,544.6,68.04,607.5,0.15,0.11247624314783906,0,0,0
6/28/2019 5:00,545,67.95,608.6,0.151,0.11397236758748555,0,0,0
6/28/2019 5:15,544.6,67.87,608.8,0.151,0.11397236758748555,0,0,0
6/28/2019 5:30,545,67.8,609.8,0.151,0.11397236758748555,0,0,0
6/28/2019 5:45,544.3,67.78,609.1,0.151,0.11397236758748555,0,0,0
6/28/2019 6:00,544.7,67.73,610,0.151,0.11397236758748555,0,0,0
6/28/2019 6:15,545.1,67.73,610.4,0.152,0.11547832035196011,0,0,0
6/28/2019 6:30,545.8,67.84,610.4,0.152,0.11547832035196011,0,0,0
6/28/2019 6:45,546.1,67.91,610.2,0.153,0.11699410070821227,0,0,0
6/28/2019 7:00,546.8,68.04,610,0.153,0.11699410070821227,0,0,0
6/28/2019 7:15,546.8,68.23,608.4,0.154,0.11851970792805269,0,0,0
6/28/2019 7:30,547.8,68.45,607.9,0.154,0.11851970792805269,0,0,0
6/28/2019 7:45,548.8,68.76,606.7,0.155,0.12005514128808946,0,0,0
6/28/2019 8:00,549.8,69.03,605.7,0.154,0.11851970792805269,0,0,0
6/28/2019 8:15,551.6,69.37,605.1,0.156,0.12160040006966562,0,0,0
6/28/2019 8:30,553.3,69.71,604.4,0.155,0.12005514128808946,0,0,0
6/28/2019 8:45,555.4,70.14,603.4,0.155,0.12005514128808946,0,0,0
6/28/2019 9:00,557.5,70.56,602.6,0.156,0.12160040006966562,0,0,0
6/28/2019 9:15,559.5,71.01,601.4,0.156,0.12160040006966562,0,0,0
6/28/2019 9:30,562.3,71.51,600.7,0.156,0.12160040006966562,0,0,0
6/28/2019 9:45,564.7,71.98,599.8,0.156,0.12160040006966562,0,0,0
6/28/2019 10:00,567.9,72.45,599.8,0.155,0.12005514128808946,0,0,0
6/28/2019 10:15,570.3,72.91,598.9,0.156,0.12160040006966562,0,0,0
6/28/2019 10:30,572.4,73.31,598.3,0.156,0.12160040006966562,0,0,0
6/28/2019 10:45,573.4,73.54,597.6,0.156,0.12160040006966562,0,0,0
6/28/2019 11:00,574.8,73.9,596.5,0.156,0.12160040006966562,0,0,0
6/28/2019 11:15,578.6,74.52,596.1,0.157,0.12315548355879803,0,0,0
6/28/2019 11:30,579.7,74.7,595.9,0.157,0.12315548355879803,0,0,0
6/28/2019 11:45,579.3,74.73,595.2,0.157,0.12315548355879803,0,0,0
6/28/2019 12:00,578.6,74.53,595.9,0.156,0.12160040006966562,0,0,0
6/28/2019 12:15,579,74.61,595.8,0.156,0.12160040006966562,0,0,0
6/28/2019 12:30,582.8,75.27,595,0.156,0.12160040006966562,0,0,0
6/28/2019 12:45,586.3,75.9,594.1,0.156,0.12160040006966562,0,0,0
6/28/2019 13:00,587.3,76.12,593.6,0.156,0.12160040006966562,0,0,0
6/28/2019 13:15,588.4,76.28,593.6,0.156,0.12160040006966562,0,0,0
6/28/2019 13:30,589.4,76.51,593,0.156,0.12160040006966562,0,0,0
6/28/2019 13:45,590.8,76.68,593.3,0.156,0.12160040006966562,0,0,0
6/28/2019 14:00,591.8,76.84,593.1,0.156,0.12160040006966562,0,0,0
6/28/2019 14:15,593.3,77,593.5,0.156,0.12160040006966562,0,0,0
6/28/2019 14:30,591.2,76.55,594.5,0.156,0.12160040006966562,0,0,0
6/28/2019 14:45,590.2,76.23,595.8,0.156,0.12160040006966562,0,0,0
6/28/2019 15:00,589.2,76.01,596.3,0.155,0.12005514128808946,0,0,0
6/28/2019 15:15,589.6,76.01,596.7,0.155,0.12005514128808946,0,0,0
6/28/2019 15:30,589.6,76.01,596.7,0.155,0.12005514128808946,0,0,0
6/28/2019 15:45,587.8,75.7,597,0.155,0.12005514128808946,0,0,0
6/28/2019 16:00,586.8,75.4,598.2,0.154,0.11851970792805269,0,0,0
6/28/2019 16:15,585.8,75.15,599,0.154,0.11851970792805269,0,0,0
6/28/2019 16:30,584.4,74.79,600.1,0.154,0.11851970792805269,0,0,0
6/28/2019 16:45,583.4,74.52,601,0.154,0.11851970792805269,0,0,0
6/28/2019 17:00,582.4,74.25,601.9,0.154,0.11851970792805269,0,0,0
6/28/2019 17:15,581,73.99,602.3,0.155,0.12005514128808946,0,0,0
6/28/2019 17:30,580,73.74,603.1,0.155,0.12005514128808946,0,0,0
6/28/2019 17:45,579,73.58,603.2,0.155,0.12005514128808946,0,0,0
6/28/2019 18:00,577.9,73.38,603.5,0.155,0.12005514128808946,0,0,0
6/28/2019 18:15,577.3,73.17,604.4,0.158,0.12472039104611712,0,0,0
6/28/2019 18:30,576.2,73.02,604.3,0.155,0.12005514128808946,0,0,0
6/28/2019 18:45,575.5,72.82,605.1,0.154,0.11851970792805269,0,0,0
6/28/2019 19:00,575.2,72.68,605.8,0.155,0.12005514128808946,0,0,0
6/28/2019 19:15,574.5,72.55,606,0.156,0.12160040006966562,0,0,0
6/28/2019 19:30,574.2,72.45,606.5,0.155,0.12005514128808946,0,0,0
6/28/2019 19:45,573.8,72.32,607,0.157,0.12315548355879803,0,0,0
6/28/2019 20:00,573.5,72.23,607.3,0.156,0.12160040006966562,0,0,0
6/28/2019 20:15,572.4,72.12,607,0.156,0.12160040006966562,0,0,0
6/28/2019 20:30,571.4,72,606.8,0.155,0.12005514128808946,0,0,0
6/28/2019 20:45,570.7,71.91,606.8,0.155,0.12005514128808946,0,0,0
6/28/2019 21:00,570.3,71.82,607,0.156,0.12160040006966562,0,0,0
6/28/2019 21:15,569.6,71.69,607.2,0.154,0.11851970792805269,0,0,0
6/28/2019 21:30,568.9,71.62,607,0.153,0.11699410070821227,0,0,0
6/28/2019 21:45,568.2,71.53,606.9,0.153,0.11699410070821227,0,0,0
6/28/2019 22:00,567.5,71.46,606.7,0.152,0.11547832035196011,0,0,0
6/28/2019 22:15,567.5,71.37,607.4,0.154,0.11851970792805269,0,0,0
6/28/2019 22:30,566.8,71.26,607.4,0.15,0.11247624314783906,0,0,0
6/28/2019 22:45,566.5,71.15,607.9,0.149,0.11098994777099723,0,0,0
6/28/2019 23:00,565.8,71.08,607.7,0.149,0.11098994777099723,0,0,0
6/28/2019 23:15,564.7,70.95,607.4,0.147,0.1080468471826634,0,0,0
6/28/2019 23:30,564.4,70.79,608.3,0.146,0.1065900434723583,0,0,0
6/28/2019 23:45,563.7,70.7,608.3,0.144,0.10370593301133059,0,0,0
6/29/2019 0:00,562.6,70.56,608.1,0.143,0.10227862779321001,0,0,0
6/29/2019 0:15,561.5,70.47,607.6,0.142,0.1008611569474024,0,0,0
6/29/2019 0:30,560.5,70.38,607.2,0.142,0.1008611569474024,0,0,0
6/29/2019 0:45,559.4,70.23,607.1,0.143,0.10227862779321001,0,0,0
6/29/2019 1:00,557.6,70.07,606.4,0.143,0.10227862779321001,0,0,0
6/29/2019 1:15,555.8,69.91,605.6,0.144,0.10370593301133059,0,0,0
6/29/2019 1:30,554,69.75,604.9,0.145,0.10514307182737112,0,0,0
6/29/2019 1:45,552.6,69.57,604.7,0.144,0.10370593301133059,0,0,0
6/29/2019 2:00,551.5,69.44,604.5,0.143,0.10227862779321001,0,0,0
6/29/2019 2:15,550.1,69.3,604,0.143,0.10227862779321001,0,0,0
6/29/2019 2:30,549.1,69.15,604,0.143,0.10227862779321001,0,0,0
6/29/2019 2:45,548.7,69.01,604.6,0.144,0.10370593301133059,0,0,0
6/29/2019 3:00,548.4,68.88,605.3,0.144,0.10370593301133059,0,0,0
6/29/2019 3:15,547.3,68.77,604.9,0.145,0.10514307182737112,0,0,0
6/29/2019 3:30,546.6,68.65,605.1,0.146,0.1065900434723583,0,0,0
6/29/2019 3:45,546.7,68.56,605.9,0.147,0.1080468471826634,0,0,0
6/29/2019 4:00,546.3,68.47,606.1,0.147,0.1080468471826634,0,0,0
6/29/2019 4:15,546,68.34,606.7,0.148,0.10951348219992903,0,0,0
6/29/2019 4:30,544.9,68.25,606.2,0.148,0.10951348219992903,0,0,0
6/29/2019 4:45,544.9,68.14,607,0.149,0.11098994777099723,0,0,0
6/29/2019 5:00,544.6,68.02,607.6,0.149,0.11098994777099723,0,0,0
6/29/2019 5:15,545,67.95,608.6,0.149,0.11098994777099723,0,0,0
6/29/2019 5:30,545,67.91,608.9,0.149,0.11098994777099723,0,0,0
6/29/2019 5:45,545.8,67.8,610.6,0.149,0.11098994777099723,0,0,0
6/29/2019 6:00,546.5,67.86,611,0.149,0.11098994777099723,0,0,0
6/29/2019 6:15,547.2,67.91,611.4,0.149,0.11098994777099723,0,0,0
6/29/2019 6:30,548.7,68.02,612.2,0.149,0.11098994777099723,0,0,0
6/29/2019 6:45,549.4,68.11,612.3,0.15,0.11247624314783906,0,0,0
6/29/2019 7:00,550.1,68.22,612.3,0.151,0.11397236758748555,0,0,0
6/29/2019 7:15,550.4,68.38,611.3,0.151,0.11397236758748555,0,0,0
6/29/2019 7:30,550.7,68.63,609.7,0.151,0.11397236758748555,0,0,0
6/29/2019 7:45,551.7,68.79,609.6,0.151,0.11397236758748555,0,0,0
6/29/2019 8:00,552,69.01,608.3,0.152,0.11547832035196011,0,0,0
6/29/2019 8:15,552.4,69.17,607.5,0.152,0.11547832035196011,0,0,0
6/29/2019 8:30,553,69.39,606.5,0.152,0.11547832035196011,0,0,0
6/29/2019 8:45,553.7,69.62,605.5,0.153,0.11699410070821227,0,0,0
6/29/2019 9:00,555.5,69.85,605.7,0.153,0.11699410070821227,0,0,0
6/29/2019 9:15,557.9,70.38,604.4,0.153,0.11699410070821227,0,0,0
6/29/2019 9:30,560.7,70.77,604.5,0.153,0.11699410070821227,0,0,0
6/29/2019 9:45,563.8,71.38,603.3,0.153,0.11699410070821227,0,0,0
6/29/2019 10:00,565.6,71.64,603.3,0.153,0.11699410070821227,0,0,0
6/29/2019 10:15,566.6,71.91,602.4,0.153,0.11699410070821227,0,0,0
6/29/2019 10:30,568,72.18,601.9,0.153,0.11699410070821227,0,0,0
6/29/2019 10:45,571.5,72.82,600.9,0.153,0.11699410070821227,0,0,0
6/29/2019 11:00,575,73.4,600.3,0.153,0.11699410070821227,0,0,0
6/29/2019 11:15,578.8,73.98,600.1,0.153,0.11699410070821227,0,0,0
6/29/2019 11:30,581.9,74.55,599.2,0.153,0.11699410070821227,0,0,0
6/29/2019 11:45,585.1,75.09,598.6,0.152,0.11547832035196011,0,0,0
6/29/2019 12:00,587.9,75.54,598.3,0.152,0.11547832035196011,0,0,0
6/29/2019 12:15,590.7,75.97,598.1,0.153,0.11699410070821227,0,0,0
6/29/2019 12:30,593.1,76.42,597.3,0.152,0.11547832035196011,0,0,0
6/29/2019 12:45,595.2,76.8,596.8,0.152,0.11547832035196011,0,0,0
6/29/2019 13:00,598,77.16,597.1,0.152,0.11547832035196011,0,0,0
6/29/2019 13:15,599.4,77.43,596.6,0.153,0.11699410070821227,0,0,0
6/29/2019 13:30,601.5,77.7,596.8,0.152,0.11547832035196011,0,0,0
6/29/2019 13:45,602.9,77.88,596.9,0.152,0.11547832035196011,0,0,0
6/29/2019 14:00,603.9,78.04,596.8,0.151,0.11397236758748555,0,0,0
6/29/2019 14:15,604.6,78.19,596.5,0.152,0.11547832035196011,0,0,0
6/29/2019 14:30,605,78.26,596.4,0.152,0.11547832035196011,0,0,0
6/29/2019 14:45,604.3,77.97,597.7,0.152,0.11547832035196011,0,0,0
6/29/2019 15:00,602.2,77.61,598.1,0.151,0.11397236758748555,0,0,0
6/29/2019 15:15,602.2,77.59,598.3,0.151,0.11397236758748555,0,0,0
6/29/2019 15:30,602.3,77.58,598.5,0.151,0.11397236758748555,0,0,0
6/29/2019 15:45,602.7,77.45,599.8,0.151,0.11397236758748555,0,0,0
6/29/2019 16:00,602,77.29,600.2,0.149,0.11098994777099723,0,0,0
6/29/2019 16:15,602.1,77.07,601.8,0.149,0.11098994777099723,0,0,0
6/29/2019 16:30,601,76.84,602.4,0.149,0.11098994777099723,0,0,0
6/29/2019 16:45,600.4,76.55,603.8,0.149,0.11098994777099723,0,0,0
6/29/2019 17:00,598.3,76.23,604,0.149,0.11098994777099723,0,0,0
6/29/2019 17:15,596.6,75.88,604.7,0.149,0.11098994777099723,0,0,0
6/29/2019 17:30,595.6,75.52,606.3,0.148,0.10951348219992903,0,0,0
6/29/2019 17:45,593.9,75.15,607.2,0.149,0.11098994777099723,0,0,0
6/29/2019 18:00,592.5,74.86,607.9,0.148,0.10951348219992903,0,0,0
6/29/2019 18:15,591.5,74.62,608.6,0.148,0.10951348219992903,0,0,0
6/29/2019 18:30,590.5,74.39,609.2,0.149,0.11098994777099723,0,0,0
6/29/2019 18:45,589.1,74.21,609.1,0.149,0.11098994777099723,0,0,0
6/29/2019 19:00,588,73.99,609.5,0.151,0.11397236758748555,0,0,0
6/29/2019 19:15,586.6,73.78,609.7,0.149,0.11098994777099723,0,0,0
6/29/2019 19:30,585.2,73.58,609.7,0.148,0.10951348219992903,0,0,0
6/29/2019 19:45,583.8,73.36,609.8,0.148,0.10951348219992903,0,0,0
6/29/2019 20:00,582.1,73.15,609.6,0.148,0.10951348219992903,0,0,0
6/29/2019 20:15,581,72.93,610,0.148,0.10951348219992903,0,0,0
6/29/2019 20:30,579.2,72.72,609.8,0.147,0.1080468471826634,0,0,0
6/29/2019 20:45,578.6,72.54,610.5,0.147,0.1080468471826634,0,0,0
6/29/2019 21:00,576.8,72.37,609.8,0.146,0.1065900434723583,0,0,0
6/29/2019 21:15,575.4,72.16,609.9,0.146,0.1065900434723583,0,0,0
6/29/2019 21:30,574.3,72.01,609.8,0.147,0.1080468471826634,0,0,0
6/29/2019 21:45,573.6,71.83,610.4,0.146,0.1065900434723583,0,0,0
6/29/2019 22:00,573,71.69,610.8,0.145,0.10514307182737112,0,0,0
6/29/2019 22:15,571.5,71.53,610.4,0.144,0.10370593301133059,0,0,0
6/29/2019 22:30,571.6,71.4,611.5,0.143,0.10227862779321001,0,0,0
6/29/2019 22:45,570.9,71.29,611.5,0.143,0.10227862779321001,0,0,0
6/29/2019 23:00,570.2,71.17,611.7,0.142,0.1008611569474024,0,0,0
6/29/2019 23:15,569.5,71.06,611.8,0.141,0.09945352125379682,0,0,0
6/29/2019 23:30,568.8,70.93,612,0.141,0.09945352125379682,0,0,0
6/29/2019 23:45,567.7,70.84,611.5,0.14,0.09805572149785659,0,0,0
6/30/2019 0:00,566.6,70.7,611.4,0.139,0.09666775847069894,0,0,0
6/30/2019 0:15,565.2,70.56,611,0.14,0.09805572149785659,0,0,0
6/30/2019 0:30,563.8,70.41,610.5,0.139,0.09666775847069894,0,0,0
6/30/2019 0:45,562,70.29,609.5,0.138,0.09528963296917685,0,0,0
6/30/2019 1:00,560.9,70.16,609.3,0.138,0.09528963296917685,0,0,0
6/30/2019 1:15,558.7,70.02,608,0.138,0.09528963296917685,0,0,0
6/30/2019 1:30,556.9,69.85,607.2,0.138,0.09528963296917685,0,0,0
